date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:46:45	113/113	---MCZ	200	added ('OK')	text/plain	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/robots.txt		(from )
16:46:45	16135/16135	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/	/home/pedro/websites/Materialize/materializecss.com/index.html	(from )
16:46:46	11269/11269	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/favicon/apple-touch-icon-152x152.png	/home/pedro/websites/Materialize/materializecss.com/images/favicon/apple-touch-icon-152x152.png	(from http://materializecss.com/)
16:46:46	11821/11821	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/favicon/mstile-144x144.png	/home/pedro/websites/Materialize/materializecss.com/images/favicon/mstile-144x144.png	(from http://materializecss.com/)
16:46:47	2054/2054	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/favicon/favicon-32x32.png	/home/pedro/websites/Materialize/materializecss.com/images/favicon/favicon-32x32.png	(from http://materializecss.com/)
16:46:47	2231/2231	---MCZ	200	added ('OK')	text/css	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/css/prism.css	/home/pedro/websites/Materialize/materializecss.com/css/prism.css	(from http://materializecss.com/)
16:46:48	126336/126336	---MCZ	200	added ('OK')	text/css	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/css/ghpages-materialize.css	/home/pedro/websites/Materialize/materializecss.com/css/ghpages-materialize.css	(from http://materializecss.com/)
16:46:48	232/232	---MC-	200	added ('OK')	text/css	date:Mon,%2001%20Aug%202016%2023:46:48%20GMT	http://fonts.googleapis.com/css?family=Inconsolata	/home/pedro/websites/Materialize/fonts.googleapis.com/css91fb.css	(from http://materializecss.com/)
16:46:48	545/545	---MC-	200	added ('OK')	text/css	date:Mon,%2001%20Aug%202016%2023:46:48%20GMT	http://fonts.googleapis.com/icon?family=Material+Icons	/home/pedro/websites/Materialize/fonts.googleapis.com/icone91f.css	(from http://materializecss.com/)
16:46:49	7453/7453	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/res/materialize.svg	/home/pedro/websites/Materialize/materializecss.com/res/materialize.svg	(from http://materializecss.com/)
16:46:49	104736/104736	---M-Z	200	added ('OK')	text/javascript	etag:%22c20175174e964a584919a6769c5605aa%22	http://cdn.transifex.com/live.js	/home/pedro/websites/Materialize/cdn.transifex.com/live.js	(from http://materializecss.com/)
16:46:50	17893/17893	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/about.html	/home/pedro/websites/Materialize/materializecss.com/about.html	(from http://materializecss.com/)
16:46:50	26561/26561	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/getting-started.html	/home/pedro/websites/Materialize/materializecss.com/getting-started.html	(from http://materializecss.com/)
16:46:50	28633/28633	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/color.html	/home/pedro/websites/Materialize/materializecss.com/color.html	(from http://materializecss.com/)
16:46:51	33916/33916	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/grid.html	/home/pedro/websites/Materialize/materializecss.com/grid.html	(from http://materializecss.com/)
16:46:53	19686/19686	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/helpers.html	/home/pedro/websites/Materialize/materializecss.com/helpers.html	(from http://materializecss.com/)
16:46:56	16401/16401	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/media-css.html	/home/pedro/websites/Materialize/materializecss.com/media-css.html	(from http://materializecss.com/)
16:46:58	17378/17378	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/sass.html	/home/pedro/websites/Materialize/materializecss.com/sass.html	(from http://materializecss.com/)
16:46:59	14600/14600	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/shadow.html	/home/pedro/websites/Materialize/materializecss.com/shadow.html	(from http://materializecss.com/)
16:46:59	21800/21800	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/table.html	/home/pedro/websites/Materialize/materializecss.com/table.html	(from http://materializecss.com/)
16:46:59	16594/16594	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/typography.html	/home/pedro/websites/Materialize/materializecss.com/typography.html	(from http://materializecss.com/)
16:47:00	18450/18450	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/badges.html	/home/pedro/websites/Materialize/materializecss.com/badges.html	(from http://materializecss.com/)
16:47:00	22613/22613	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/buttons.html	/home/pedro/websites/Materialize/materializecss.com/buttons.html	(from http://materializecss.com/)
16:47:00	13959/13959	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/breadcrumbs.html	/home/pedro/websites/Materialize/materializecss.com/breadcrumbs.html	(from http://materializecss.com/)
16:47:01	28336/28336	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/cards.html	/home/pedro/websites/Materialize/materializecss.com/cards.html	(from http://materializecss.com/)
16:47:01	18744/18744	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/chips.html	/home/pedro/websites/Materialize/materializecss.com/chips.html	(from http://materializecss.com/)
16:47:02	22572/22572	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/collections.html	/home/pedro/websites/Materialize/materializecss.com/collections.html	(from http://materializecss.com/)
16:47:04	16861/16861	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/footer.html	/home/pedro/websites/Materialize/materializecss.com/footer.html	(from http://materializecss.com/)
16:47:04	48264/48264	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/forms.html	/home/pedro/websites/Materialize/materializecss.com/forms.html	(from http://materializecss.com/)
16:47:04	44387/44387	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/icons.html	/home/pedro/websites/Materialize/materializecss.com/icons.html	(from http://materializecss.com/)
16:47:05	30001/30001	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/navbar.html	/home/pedro/websites/Materialize/materializecss.com/navbar.html	(from http://materializecss.com/)
16:47:05	14737/14737	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/pagination.html	/home/pedro/websites/Materialize/materializecss.com/pagination.html	(from http://materializecss.com/)
16:47:06	25011/25011	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/preloader.html	/home/pedro/websites/Materialize/materializecss.com/preloader.html	(from http://materializecss.com/)
16:47:06	21013/21013	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/carousel.html	/home/pedro/websites/Materialize/materializecss.com/carousel.html	(from http://materializecss.com/)
16:47:06	25146/25146	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/collapsible.html	/home/pedro/websites/Materialize/materializecss.com/collapsible.html	(from http://materializecss.com/)
16:47:07	18961/18961	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/dialogs.html	/home/pedro/websites/Materialize/materializecss.com/dialogs.html	(from http://materializecss.com/)
16:47:07	17224/17224	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/dropdown.html	/home/pedro/websites/Materialize/materializecss.com/dropdown.html	(from http://materializecss.com/)
16:47:08	19966/19966	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/media.html	/home/pedro/websites/Materialize/materializecss.com/media.html	(from http://materializecss.com/)
16:47:08	23250/23250	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/modals.html	/home/pedro/websites/Materialize/materializecss.com/modals.html	(from http://materializecss.com/)
16:47:09	14465/14465	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/parallax.html	/home/pedro/websites/Materialize/materializecss.com/parallax.html	(from http://materializecss.com/)
16:47:09	15480/15480	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/pushpin.html	/home/pedro/websites/Materialize/materializecss.com/pushpin.html	(from http://materializecss.com/)
16:47:10	17580/17580	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/scrollfire.html	/home/pedro/websites/Materialize/materializecss.com/scrollfire.html	(from http://materializecss.com/)
16:47:10	15084/15084	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/scrollspy.html	/home/pedro/websites/Materialize/materializecss.com/scrollspy.html	(from http://materializecss.com/)
16:47:11	20404/20404	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/side-nav.html	/home/pedro/websites/Materialize/materializecss.com/side-nav.html	(from http://materializecss.com/)
16:47:11	19654/19654	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/tabs.html	/home/pedro/websites/Materialize/materializecss.com/tabs.html	(from http://materializecss.com/)
16:47:11	15873/15873	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/transitions.html	/home/pedro/websites/Materialize/materializecss.com/transitions.html	(from http://materializecss.com/)
16:47:12	17808/17808	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/waves.html	/home/pedro/websites/Materialize/materializecss.com/waves.html	(from http://materializecss.com/)
16:47:12	13717/13717	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/mobile.html	/home/pedro/websites/Materialize/materializecss.com/mobile.html	(from http://materializecss.com/)
16:47:12	19317/19317	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/showcase.html	/home/pedro/websites/Materialize/materializecss.com/showcase.html	(from http://materializecss.com/)
16:47:13	7294/7294	---MCZ	200	added ('OK')	application/javascript	etag:W/%221c7e-537afe794d1af%22	http://cdn.carbonads.com/carbon.js?zoneid=1673&serve=C6AILKT&placement=materializecss	/home/pedro/websites/Materialize/cdn.carbonads.com/carbon2f75.js	(from http://materializecss.com/)
16:47:13	9621/9621	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/responsive.png	/home/pedro/websites/Materialize/materializecss.com/images/responsive.png	(from http://materializecss.com/)
16:47:13	84345/84345	---M-Z	200	added ('OK')	application/javascript	etag:%22553fb284-14979%22	https://code.jquery.com/jquery-2.1.4.min.js	/home/pedro/websites/Materialize/code.jquery.com/jquery-2.1.4.min.js	(from http://materializecss.com/)
16:47:15	9340/9340	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225745e9c5-247c%22	http://materializecss.com/bin/jquery-2.1.1.min.js	/home/pedro/websites/Materialize/materializecss.com/bin/jquery-2.1.1.min.32.delayed	(from http://materializecss.com/)
16:47:15	3292/3292	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/js/jquery.timeago.min.js	/home/pedro/websites/Materialize/materializecss.com/js/jquery.timeago.min.js	(from http://materializecss.com/)
16:47:17	9279/9279	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/js/prism.js	/home/pedro/websites/Materialize/materializecss.com/js/prism.js	(from http://materializecss.com/)
16:47:17	15005/15005	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/jade/lunr.min.js	/home/pedro/websites/Materialize/materializecss.com/jade/lunr.min.js	(from http://materializecss.com/)
16:47:17	13265/13265	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/jade/search.js	/home/pedro/websites/Materialize/materializecss.com/jade/search.js	(from http://materializecss.com/)
16:47:20	5508/5508	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/js/init.js	/home/pedro/websites/Materialize/materializecss.com/js/init.js	(from http://materializecss.com/)
16:47:21	138237/138237	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/bin/materialize.js	/home/pedro/websites/Materialize/materializecss.com/bin/materialize.js	(from http://materializecss.com/)
16:47:21	51/51	---MCZ	200	added ('OK')	text/plain	date:Mon,%2001%20Aug%202016%2023:47:21%20GMT	http://fonts.googleapis.com/robots.txt		(from http://materializecss.com/)
16:47:22	5100/5100	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/metaphor.png	/home/pedro/websites/Materialize/materializecss.com/images/metaphor.png	(from http://materializecss.com/about.html)
16:47:24	27580/27580	---MC-	200	added ('OK')	text/javascript	date:Wed,%2001%20Jun%202016%2014:34:39%20GMT	http://www.google-analytics.com/analytics.js	/home/pedro/websites/Materialize/www.google-analytics.com/analytics.js	(from http://materializecss.com/)
16:47:25	16991/16991	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/motion.png	/home/pedro/websites/Materialize/materializecss.com/images/motion.png	(from http://materializecss.com/about.html)
16:47:25	23952/23952	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/bold.png	/home/pedro/websites/Materialize/materializecss.com/images/bold.png	(from http://materializecss.com/about.html)
16:47:27	39592/39592	---MC-	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2023:47:19%20GMT	https://apis.google.com/js/platform.js	/home/pedro/websites/Materialize/apis.google.com/js/platform.js	(from http://materializecss.com/)
16:47:36	67623/67623	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/alvin.png	/home/pedro/websites/Materialize/materializecss.com/images/alvin.png	(from http://materializecss.com/about.html)
16:47:40	103934/103934	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/materialize_team.jpeg	/home/pedro/websites/Materialize/materializecss.com/images/materialize_team.jpg	(from http://materializecss.com/about.html)
16:48:00	208905/208905	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/alex.png	/home/pedro/websites/Materialize/materializecss.com/images/alex.png	(from http://materializecss.com/about.html)
16:48:04	167534/167534	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/kevin.png	/home/pedro/websites/Materialize/materializecss.com/images/kevin.png	(from http://materializecss.com/about.html)
16:48:08	277810/277810	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/Alan.png	/home/pedro/websites/Materialize/materializecss.com/images/Alan.png	(from http://materializecss.com/about.html)
16:48:10	4971/4971	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/templates/starter-template/preview.html	/home/pedro/websites/Materialize/materializecss.com/templates/starter-template/preview.html	(from http://materializecss.com/getting-started.html)
16:48:16	31637/31637	---M--	200	added ('OK')	image/gif	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/starter-template.gif	/home/pedro/websites/Materialize/materializecss.com/images/starter-template.gif	(from http://materializecss.com/getting-started.html)
16:48:20	6849/6849	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/templates/parallax-template/preview.html	/home/pedro/websites/Materialize/materializecss.com/templates/parallax-template/preview.html	(from http://materializecss.com/getting-started.html)
16:48:35	86574/86574	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/parallax-template.jpg	/home/pedro/websites/Materialize/materializecss.com/images/parallax-template.jpg	(from http://materializecss.com/getting-started.html)
16:50:46	1159402/1159402	---M--	200	added ('OK')	application/zip	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/bin/materialize-v0.97.7.zip	/home/pedro/websites/Materialize/materializecss.com/bin/materialize-v0.97.7.zip	(from http://materializecss.com/getting-started.html)
16:51:16	179499/179499	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/sample-1.jpg	/home/pedro/websites/Materialize/materializecss.com/images/sample-1.jpg	(from http://materializecss.com/helpers.html)
16:51:18	1160781/1160781	---M--	200	added ('OK')	application/zip	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/templates/starter-template.zip	/home/pedro/websites/Materialize/materializecss.com/templates/starter-template.zip	(from http://materializecss.com/getting-started.html)
16:51:20	1242018/1242018	---M--	200	added ('OK')	application/zip	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/bin/materialize-src-v0.97.7.zip	/home/pedro/websites/Materialize/materializecss.com/bin/materialize-src-v0.97.7.zip	(from http://materializecss.com/getting-started.html)
16:51:21	328/328	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:51:34%20GMT	http://lorempixel.com/100/190/nature/10	/home/pedro/websites/Materialize/lorempixel.com/100/190/nature/10.4e.delayed	(from http://materializecss.com/cards.html)
16:51:22	38739/38739	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/yuna.jpg	/home/pedro/websites/Materialize/materializecss.com/images/yuna.jpg	(from http://materializecss.com/media-css.html)
16:51:24	4928/4928	---MCZ	200	added ('OK')	text/css	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/extras/noUiSlider/nouislider.css	/home/pedro/websites/Materialize/materializecss.com/extras/noUiSlider/nouislider.css	(from http://materializecss.com/forms.html)
16:51:31	45398/45398	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/extras/noUiSlider/nouislider.js	/home/pedro/websites/Materialize/materializecss.com/extras/noUiSlider/nouislider.js	(from http://materializecss.com/forms.html)
16:51:34	327/327	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:51:46%20GMT	http://lorempixel.com/250/250/nature/1	/home/pedro/websites/Materialize/lorempixel.com/250/250/nature/1.52.delayed	(from http://materializecss.com/carousel.html)
16:51:35	327/327	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:51:47%20GMT	http://lorempixel.com/250/250/nature/2	/home/pedro/websites/Materialize/lorempixel.com/250/250/nature/2	(from http://materializecss.com/carousel.html)
16:51:35	131722/131722	---M--	200	added ('OK')	image/png	etag:%22761656454975d76ac64d2367793b3209%22	http://material-design.storage.googleapis.com/publish/v_2/material_ext_publish/0Bx4BSt6jniD7SW9CUzR4MnRpOTg/style_typography_roboto1.png	/home/pedro/websites/Materialize/material-design.storage.googleapis.com/publish/v_2/material_ext_publish/0Bx4BSt6jniD7SW9CUzR4MnRpOTg/style_typography_roboto1.png	(from http://materializecss.com/typography.html)
16:51:36	327/327	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:51:48%20GMT	http://lorempixel.com/250/250/nature/3	/home/pedro/websites/Materialize/lorempixel.com/250/250/nature/3	(from http://materializecss.com/carousel.html)
16:51:37	327/327	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:51:49%20GMT	http://lorempixel.com/250/250/nature/4	/home/pedro/websites/Materialize/lorempixel.com/250/250/nature/4	(from http://materializecss.com/carousel.html)
16:51:38	327/327	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:51:50%20GMT	http://lorempixel.com/250/250/nature/5	/home/pedro/websites/Materialize/lorempixel.com/250/250/nature/5	(from http://materializecss.com/carousel.html)
16:51:39	325/325	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:51:51%20GMT	http://lorempixel.com/800/400/food/1	/home/pedro/websites/Materialize/lorempixel.com/800/400/food/1	(from http://materializecss.com/carousel.html)
16:51:40	325/325	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:51:52%20GMT	http://lorempixel.com/800/400/food/2	/home/pedro/websites/Materialize/lorempixel.com/800/400/food/2	(from http://materializecss.com/carousel.html)
16:51:40	159054/159054	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/office.jpg	/home/pedro/websites/Materialize/materializecss.com/images/office.jpg	(from http://materializecss.com/cards.html)
16:51:42	325/325	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:51:53%20GMT	http://lorempixel.com/800/400/food/3	/home/pedro/websites/Materialize/lorempixel.com/800/400/food/3	(from http://materializecss.com/carousel.html)
16:51:43	325/325	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:51:54%20GMT	http://lorempixel.com/800/400/food/4	/home/pedro/websites/Materialize/lorempixel.com/800/400/food/4	(from http://materializecss.com/carousel.html)
16:51:46	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:51:45%20GMT	http://th01.deviantart.net/fs70/PRE/i/2013/126/1/e/nature_portrait_by_pw_fotografie-d63tx0n.jpg	/home/pedro/websites/Materialize/th01.deviantart.net/fs70/PRE/i/2013/126/1/e/nature_portrait_by_pw_fotografie-d63tx0n.5b.delayed	(from http://materializecss.com/media.html)
16:51:52	327/327	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:52:04%20GMT	http://lorempixel.com/580/250/nature/1	/home/pedro/websites/Materialize/lorempixel.com/580/250/nature/1.5d.delayed	(from http://materializecss.com/media.html)
16:51:54	327/327	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:52:05%20GMT	http://lorempixel.com/580/250/nature/2	/home/pedro/websites/Materialize/lorempixel.com/580/250/nature/2	(from http://materializecss.com/media.html)
16:51:55	327/327	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:52:06%20GMT	http://lorempixel.com/580/250/nature/3	/home/pedro/websites/Materialize/lorempixel.com/580/250/nature/3	(from http://materializecss.com/media.html)
16:51:56	327/327	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202016%2023:52:07%20GMT	http://lorempixel.com/580/250/nature/4	/home/pedro/websites/Materialize/lorempixel.com/580/250/nature/4	(from http://materializecss.com/media.html)
16:52:03	4099/4099	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fullscreen-slider-demo.html	/home/pedro/websites/Materialize/materializecss.com/fullscreen-slider-demo.html	(from http://materializecss.com/media.html)
16:52:06	1624430/1624430	---M--	200	added ('OK')	application/zip	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/templates/parallax-template.zip	/home/pedro/websites/Materialize/materializecss.com/templates/parallax-template.zip	(from http://materializecss.com/getting-started.html)
16:52:07	9723/9723	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/parallax-demo.html	/home/pedro/websites/Materialize/materializecss.com/parallax-demo.html	(from http://materializecss.com/parallax.html)
16:52:08	246145/246145	---M--	200	added ('OK')	image/jpeg	etag:%2290030b133d3ea9e16d5dd081b3d81a63%22	http://pre04.deviantart.net/7eb9/th/pre/i/2013/126/1/e/nature_portrait_by_pw_fotografie-d63tx0n.jpg	/home/pedro/websites/Materialize/pre04.deviantart.net/7eb9/th/pre/i/2013/126/1/e/nature_portrait_by_pw_fotografie-d63tx0n.jpg	(from http://materializecss.com/media.html)
16:52:26	69653/69653	---M--	200	added ('OK')	image/jpeg	etag:%2256665c35-11015%22	http://s27.postimg.org/cle8r44yb/100xp.jpg	/home/pedro/websites/Materialize/s27.postimg.org/cle8r44yb/100xp.jpg	(from http://materializecss.com/showcase.html)
16:52:31	173201/173201	---M--	200	added ('OK')	image/gif	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/menu.gif	/home/pedro/websites/Materialize/materializecss.com/images/menu.gif	(from http://materializecss.com/mobile.html)
16:52:35	57649/57649	---M--	200	added ('OK')	image/jpeg	etag:%2256665c35-e131%22	http://s27.postimg.org/xtrx8jjf7/dlsuhackercup.jpg	/home/pedro/websites/Materialize/s27.postimg.org/xtrx8jjf7/dlsuhackercup.jpg	(from http://materializecss.com/showcase.html)
16:52:39	224700/224700	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202016%200:47:24%20GMT	https://unsplash.imgix.net/reserve/nE6neNVdRPSIasnmePZe_IMG_1950.jpg?dpr=1.25&fit=crop&fm=jpg&h=700&q=75&w=1050	/home/pedro/websites/Materialize/unsplash.imgix.net/reserve/nE6neNVdRPSIasnmePZe_IMG_1950b51f.jpg	(from http://materializecss.com/scrollfire.html)
16:52:42	70120/70120	---M--	200	added ('OK')	image/jpeg	etag:%2256665c35-111e8%22	http://s27.postimg.org/9328uq42b/gaggle.jpg	/home/pedro/websites/Materialize/s27.postimg.org/9328uq42b/gaggle.jpg	(from http://materializecss.com/showcase.html)
16:53:09	204264/204264	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/fedora.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/fedora.png	(from http://materializecss.com/showcase.html)
